match_id,cards,country_id,country_name,goalscorer,league_id,league_name,lineup,match_awayteam_extra_score,match_awayteam_halftime_score,match_awayteam_name,match_awayteam_penalty_score,match_awayteam_score,match_awayteam_system,match_date,match_hometeam_extra_score,match_hometeam_halftime_score,match_hometeam_name,match_hometeam_penalty_score,match_hometeam_score,match_hometeam_system,match_id,match_live,match_status,match_time,statistics
448197,[],169,England,"[{'score': '1 - 0', 'time': ""1'"", 'home_scorer': 'C.  Cauley Woodrow', 'away_scorer': ''}, {'score': '1 - 1', 'time': ""35'"", 'home_scorer': '', 'away_scorer': 'O.  Ollie Watkins'}, {'score': '1 - 2', 'time': ""46'"", 'home_scorer': '', 'away_scorer': 'O.  Ollie Watkins'}, {'score': '1 - 3', 'time': ""68'"", 'home_scorer': '', 'away_scorer': 'O.  Ollie Watkins'}]",63,Championship,"{'home': {'starting_lineups': [{'lineup_player': 'Bradley Collins', 'lineup_number': '40', 'lineup_position': '1'}, {'lineup_player': 'Toby Sibbick', 'lineup_number': '21', 'lineup_position': '2'}, {'lineup_player': 'Aapo Halme', 'lineup_number': '24', 'lineup_position': '3'}, {'lineup_player': 'Mads Juel Andersen', 'lineup_number': '6', 'lineup_position': '4'}, {'lineup_player': 'Jordan Williams', 'lineup_number': '2', 'lineup_position': '5'}, {'lineup_player': 'Dimitri Cavare', 'lineup_number': '12', 'lineup_position': '6'}, {'lineup_player': 'Alex Mowatt', 'lineup_number': '27', 'lineup_position': '7'}, {'lineup_player': 'Jacob Brown', 'lineup_number': '7', 'lineup_position': '8'}, {'lineup_player': 'Conor Chaplin', 'lineup_number': '11', 'lineup_position': '9'}, {'lineup_player': 'Luke Thomas', 'lineup_number': '16', 'lineup_position': '10'}, {'lineup_player': 'Cauley Woodrow', 'lineup_number': '9', 'lineup_position': '11'}], 'coach': [{'lineup_player': 'Daniel Stendel', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Conor Chaplin | Patrick Schmidt', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Luke Thomas | Mallik Wilks', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Dimitri Cavare | Mamadou Khady Thiam', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jack Walton', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jordan Green', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Patrick Schmidt', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Callum Styles', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Daniel Pinillos', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Mamadou Khady Thiam', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Mallik Wilks', 'lineup_number': '', 'lineup_position': ''}]}, 'away': {'starting_lineups': [{'lineup_player': 'Said Benrahma', 'lineup_number': '10', 'lineup_position': '11'}, {'lineup_player': 'Ollie Watkins', 'lineup_number': '11', 'lineup_position': '10'}, {'lineup_player': 'Sergi Canos', 'lineup_number': '7', 'lineup_position': '9'}, {'lineup_player': 'Mathias Jensen', 'lineup_number': '8', 'lineup_position': '8'}, {'lineup_player': 'Christian Noergaard', 'lineup_number': '6', 'lineup_position': '7'}, {'lineup_player': 'Kamohelo Mokotjo', 'lineup_number': '12', 'lineup_position': '6'}, {'lineup_player': 'Rico Henry', 'lineup_number': '3', 'lineup_position': '5'}, {'lineup_player': 'Julian Jeanvier', 'lineup_number': '23', 'lineup_position': '4'}, {'lineup_player': 'Pontus Jansson', 'lineup_number': '18', 'lineup_position': '3'}, {'lineup_player': 'Henrik Dalsgaard', 'lineup_number': '22', 'lineup_position': '2'}, {'lineup_player': 'David Raya', 'lineup_number': '1', 'lineup_position': '1'}], 'coach': [{'lineup_player': 'Thomas Frank', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Sergi Canos | Ethan Pinnock', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Mathias Jensen | Joshua Dasilva', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Ollie Watkins | Nikos Karelis', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Ethan Pinnock', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Nikos Karelis', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Joshua Dasilva', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Bryan Mbeumo', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Josh Clarke', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Luke Daniels', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jan Zamburek', 'lineup_number': '', 'lineup_position': ''}]}}",,1,Brentford,,3,4-3-3,2019-09-29,,1,Barnsley,,1,4-2-3-1,448197,0,FT,14:30,"[{'home': '3', 'type': 'shots on target', 'away': '5'}, {'home': '7', 'type': 'shots off target', 'away': '8'}, {'home': '48', 'type': 'possession (%)', 'away': '52'}, {'home': '8', 'type': 'corners', 'away': '3'}, {'home': '6', 'type': 'offsides', 'away': '6'}, {'home': '11', 'type': 'fouls', 'away': '8'}]"
448387,"[{'card': 'yellowcard', 'time': ""10'"", 'away_fault': '', 'home_fault': 'P.  Pierrick Valdivia'}, {'card': 'yellowcard', 'time': ""25'"", 'away_fault': 'A.  Alois Confais', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""42'"", 'away_fault': '', 'home_fault': 'B.  Bryan Pele'}, {'card': 'yellowcard', 'time': ""56'"", 'away_fault': 'G.  Guessouma Fofana', 'home_fault': ''}]",173,France,"[{'score': '1 - 0', 'time': ""45'"", 'home_scorer': 'F.  Frantzdy Pierrot', 'away_scorer': ''}, {'score': '2 - 0', 'time': ""64'"", 'home_scorer': 'F.  Frantzdy Pierrot', 'away_scorer': ''}, {'score': '3 - 0', 'time': ""80'"", 'home_scorer': ""Y.  Yeni N'Gbakoto"", 'away_scorer': ''}]",128,Ligue 2,"{'home': {'starting_lineups': [{'lineup_player': 'Marc-Aurele Caillard', 'lineup_number': '16', 'lineup_position': '1'}, {'lineup_player': 'Jeremy Mellot', 'lineup_number': '28', 'lineup_position': '2'}, {'lineup_player': 'Christophe Kerbrat', 'lineup_number': '29', 'lineup_position': '3'}, {'lineup_player': 'Sikou Niakate', 'lineup_number': '27', 'lineup_position': '4'}, {'lineup_player': 'Lloyd Palun', 'lineup_number': '5', 'lineup_position': '5'}, {'lineup_player': 'Lebogang Phiri', 'lineup_number': '6', 'lineup_position': '6'}, {'lineup_player': 'Pierrick Valdivia', 'lineup_number': '8', 'lineup_position': '7'}, {'lineup_player': ""Yeni N'Gbakoto"", 'lineup_number': '12', 'lineup_position': '8'}, {'lineup_player': ""Youssouf M'Changama"", 'lineup_number': '10', 'lineup_position': '9'}, {'lineup_player': 'Bryan Pele', 'lineup_number': '22', 'lineup_position': '10'}, {'lineup_player': 'Yannick Gomis', 'lineup_number': '13', 'lineup_position': '11'}], 'coach': [{'lineup_player': 'Sylvain Didot', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Pierrick Valdivia | Frantzdy Pierrot', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Yannick Gomis | Mehdi Boudjemaa', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': ""Yeni N'Gbakoto | Mehdi Merghem"", 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Theo Guivarch', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Frantzdy Pierrot', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Louis Carnot', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Mehdi Boudjemaa', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Mehdi Merghem', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Gaetan Bussmann', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Nolan Roux', 'lineup_number': '', 'lineup_position': ''}]}, 'away': {'starting_lineups': [{'lineup_player': 'Aboubakary Kante', 'lineup_number': '23', 'lineup_position': '11'}, {'lineup_player': 'Bevic Moussiti-Oko', 'lineup_number': '20', 'lineup_position': '10'}, {'lineup_player': 'Stephane Diarra', 'lineup_number': '25', 'lineup_position': '9'}, {'lineup_player': 'Alois Confais', 'lineup_number': '8', 'lineup_position': '8'}, {'lineup_player': 'Remy Boissier', 'lineup_number': '22', 'lineup_position': '7'}, {'lineup_player': 'Guessouma Fofana', 'lineup_number': '6', 'lineup_position': '6'}, {'lineup_player': 'Enzo Ebosse', 'lineup_number': '3', 'lineup_position': '5'}, {'lineup_player': 'Musavu', 'lineup_number': '29', 'lineup_position': '4'}, {'lineup_player': 'Pierre Lemonnier', 'lineup_number': '24', 'lineup_position': '3'}, {'lineup_player': 'Alexandre Vardin', 'lineup_number': '2', 'lineup_position': '2'}, {'lineup_player': 'Jeremy Aymes', 'lineup_number': '30', 'lineup_position': '1'}], 'coach': [{'lineup_player': 'Richard Dezire', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Alexandre Vardin | Vincent Crehin', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Enzo Ebosse | Stephen Vincent', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Guessouma Fofana | Yann Boe Kane', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Stephen Vincent', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Vincent Crehin', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Frank Julienne', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Tom Duponchelle', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Yann Boe Kane', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Yohann Thuram', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Thomas Dasquet', 'lineup_number': '', 'lineup_position': ''}]}}",,0,Le Mans,,0,4-3-3,2019-09-30,,1,Guingamp,,3,4-2-3-1,448387,0,FT,20:45,"[{'home': '8', 'type': 'shots on target', 'away': '2'}, {'home': '6', 'type': 'shots off target', 'away': '3'}, {'home': '55', 'type': 'possession (%)', 'away': '45'}, {'home': '3', 'type': 'corners', 'away': '1'}, {'home': '2', 'type': 'offsides', 'away': '0'}, {'home': '18', 'type': 'fouls', 'away': '16'}, {'home': '7', 'type': 'goal kicks', 'away': '9'}]"
448469,"[{'card': 'yellowcard', 'time': ""22'"", 'away_fault': '', 'home_fault': 'D.  Darragh Lenihan'}, {'card': 'yellowcard', 'time': ""33'"", 'away_fault': 'S.  Sammy Ameobi', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""60'"", 'away_fault': '', 'home_fault': 'S.  Stewart Downing'}]",169,England,"[{'score': '1 - 0', 'time': ""63'"", 'home_scorer': 'A.  Adam Armstrong', 'away_scorer': ''}, {'score': '1 - 1', 'time': ""65'"", 'home_scorer': '', 'away_scorer': 'J.  Joe Lolley'}]",63,Championship,"{'home': {'starting_lineups': [{'lineup_player': 'Christian Walton', 'lineup_number': '1', 'lineup_position': '1'}, {'lineup_player': 'Elliott Bennett', 'lineup_number': '31', 'lineup_position': '2'}, {'lineup_player': 'Darragh Lenihan', 'lineup_number': '26', 'lineup_position': '3'}, {'lineup_player': 'Derrick Williams', 'lineup_number': '3', 'lineup_position': '4'}, {'lineup_player': 'Gregory Cunningham', 'lineup_number': '5', 'lineup_position': '5'}, {'lineup_player': 'Adam Armstrong', 'lineup_number': '7', 'lineup_position': '6'}, {'lineup_player': 'Bradley Dack', 'lineup_number': '23', 'lineup_position': '7'}, {'lineup_player': 'Lewis Travis', 'lineup_number': '27', 'lineup_position': '8'}, {'lineup_player': 'Stewart Downing', 'lineup_number': '19', 'lineup_position': '9'}, {'lineup_player': 'Daniel Graham', 'lineup_number': '10', 'lineup_position': '10'}, {'lineup_player': 'Sam Gallagher', 'lineup_number': '9', 'lineup_position': '11'}], 'coach': [{'lineup_player': 'Tony Mowbray', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Sam Gallagher | Joe Rothwell', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Bradley Dack | Lewis Holtby', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Daniel Graham | Dominic Samuel', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Bradley Johnson', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Joe Rothwell', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Dominic Samuel', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jayson Leutwiler', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Lewis Holtby', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Tosin Adarabioyo', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Corry Evans', 'lineup_number': '', 'lineup_position': ''}]}, 'away': {'starting_lineups': [{'lineup_player': 'Sammy Ameobi', 'lineup_number': '19', 'lineup_position': '11'}, {'lineup_player': 'Lewis Grabban', 'lineup_number': '7', 'lineup_position': '10'}, {'lineup_player': 'Yuri Ribeiro', 'lineup_number': '2', 'lineup_position': '9'}, {'lineup_player': 'Ben Watson', 'lineup_number': '8', 'lineup_position': '8'}, {'lineup_player': 'Samba Sow', 'lineup_number': '21', 'lineup_position': '7'}, {'lineup_player': 'Joe Lolley', 'lineup_number': '23', 'lineup_position': '6'}, {'lineup_player': 'Jack Robinson', 'lineup_number': '18', 'lineup_position': '5'}, {'lineup_player': 'Joe Worrall', 'lineup_number': '4', 'lineup_position': '4'}, {'lineup_player': 'Tobias Figueiredo', 'lineup_number': '3', 'lineup_position': '3'}, {'lineup_player': 'Matty Cash', 'lineup_number': '11', 'lineup_position': '2'}, {'lineup_player': 'Brice Samba', 'lineup_number': '30', 'lineup_position': '1'}], 'coach': [{'lineup_player': 'Sabri Lamouchi', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Sammy Ameobi | Joao Carvalho', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Yuri Ribeiro | Albert Adomah', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Samba Sow | Tiago Silva', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Joao Carvalho', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'John Bostock', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Tiago Silva', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Chema', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Albert Adomah', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Brennan Johnson', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Arijanet Muric', 'lineup_number': '', 'lineup_position': ''}]}}",,0,Nottingham Forest,,1,4-4-2,2019-10-01,,0,Blackburn Rovers,,1,4-4-2,448469,0,FT,20:45,"[{'home': '6', 'type': 'shots on target', 'away': '4'}, {'home': '15', 'type': 'shots off target', 'away': '6'}, {'home': '61', 'type': 'possession (%)', 'away': '39'}, {'home': '11', 'type': 'corners', 'away': '3'}, {'home': '1', 'type': 'offsides', 'away': '1'}, {'home': '9', 'type': 'fouls', 'away': '10'}, {'home': '2', 'type': 'yellow cards', 'away': '1'}]"
448470,"[{'card': 'yellowcard', 'time': ""43'"", 'away_fault': 'S.  Sam Hutchinson', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""56'"", 'away_fault': 'K.  Kadeem Harris', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""58'"", 'away_fault': 'A.  Atdhe Nuhiu', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""86'"", 'away_fault': '', 'home_fault': 'J.  Jarrod Bowen'}]",169,England,"[{'score': '1 - 0', 'time': ""72'"", 'home_scorer': 'T.  Tom Eaves', 'away_scorer': ''}]",63,Championship,"{'home': {'starting_lineups': [{'lineup_player': 'George Long', 'lineup_number': '1', 'lineup_position': '1'}, {'lineup_player': 'Eric Lichaj', 'lineup_number': '2', 'lineup_position': '2'}, {'lineup_player': 'Reece Burke', 'lineup_number': '5', 'lineup_position': '3'}, {'lineup_player': 'Jordy de Wijs', 'lineup_number': '4', 'lineup_position': '4'}, {'lineup_player': 'Brandon Fleming', 'lineup_number': '21', 'lineup_position': '5'}, {'lineup_player': 'Kevin Stewart', 'lineup_number': '6', 'lineup_position': '6'}, {'lineup_player': 'Jarrod Bowen', 'lineup_number': '20', 'lineup_position': '7'}, {'lineup_player': 'George Honeyman', 'lineup_number': '18', 'lineup_position': '8'}, {'lineup_player': 'Jackson Irvine', 'lineup_number': '36', 'lineup_position': '9'}, {'lineup_player': 'Kamil Grosicki', 'lineup_number': '11', 'lineup_position': '10'}, {'lineup_player': 'Josh Magennis', 'lineup_number': '27', 'lineup_position': '11'}], 'coach': [{'lineup_player': 'Grant McCann', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Josh Magennis | Tom Eaves', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'George Honeyman | Daniel Batty', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Kamil Grosicki | Josh Bowler', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Ryan Tafazolli', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Daniel Batty', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Tom Eaves', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Matt Ingram', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Josh Bowler', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Matthew Pennington', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Leonardo Da Silva Lopes', 'lineup_number': '', 'lineup_position': ''}]}, 'away': {'starting_lineups': [{'lineup_player': 'Atdhe Nuhiu', 'lineup_number': '17', 'lineup_position': '11'}, {'lineup_player': 'Sam Winnall', 'lineup_number': '11', 'lineup_position': '10'}, {'lineup_player': 'Kadeem Harris', 'lineup_number': '7', 'lineup_position': '9'}, {'lineup_player': 'Barry Bannan', 'lineup_number': '10', 'lineup_position': '8'}, {'lineup_player': 'Sam Hutchinson', 'lineup_number': '23', 'lineup_position': '7'}, {'lineup_player': 'Adam Reach', 'lineup_number': '20', 'lineup_position': '6'}, {'lineup_player': 'Liam Palmer', 'lineup_number': '2', 'lineup_position': '5'}, {'lineup_player': 'Julian Boerner', 'lineup_number': '13', 'lineup_position': '4'}, {'lineup_player': 'Dominic Iorfa', 'lineup_number': '27', 'lineup_position': '3'}, {'lineup_player': 'Moses Odubajo', 'lineup_number': '22', 'lineup_position': '2'}, {'lineup_player': 'Kieren Westwood', 'lineup_number': '1', 'lineup_position': '1'}], 'coach': [{'lineup_player': 'Garry Monk', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Kadeem Harris | Jacob Murphy', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Sam Winnall | Jordan Rhodes', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Sam Hutchinson | Kieran Lee', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Morgan Fox', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Kieran Lee', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jordan Rhodes', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Joey Pelupessy', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jacob Murphy', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Massimo Luongo', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Cameron Dawson', 'lineup_number': '', 'lineup_position': ''}]}}",,0,Sheffield Wednesday,,0,4-4-2,2019-10-01,,0,Hull City,,1,4-1-4-1,448470,0,FT,20:45,"[{'home': '2', 'type': 'shots on target', 'away': '3'}, {'home': '6', 'type': 'shots off target', 'away': '9'}, {'home': '56', 'type': 'possession (%)', 'away': '44'}, {'home': '8', 'type': 'corners', 'away': '3'}, {'home': '2', 'type': 'offsides', 'away': '2'}, {'home': '11', 'type': 'fouls', 'away': '10'}, {'home': '1', 'type': 'yellow cards', 'away': '3'}]"
448471,"[{'card': 'yellowcard', 'time': ""18'"", 'away_fault': '', 'home_fault': 'E.  Ezgjan Alioski'}, {'card': 'yellowcard', 'time': ""23'"", 'away_fault': 'H.  Hal Robson-Kanu', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""25'"", 'away_fault': 'K.  Kyle Bartley', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""27'"", 'away_fault': 'R.  Romaine Sawyers', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""65'"", 'away_fault': 'S.  Semi Ajayi', 'home_fault': ''}, {'card': 'yellowcard', 'time': ""90'"", 'away_fault': 'G.  Grady Diangana', 'home_fault': ''}]",169,England,"[{'score': '1 - 0', 'time': ""38'"", 'home_scorer': 'E.  Ezgjan Alioski', 'away_scorer': ''}]",63,Championship,"{'home': {'starting_lineups': [{'lineup_player': 'Francisco Casilla', 'lineup_number': '13', 'lineup_position': '1'}, {'lineup_player': 'Stuart Dallas', 'lineup_number': '15', 'lineup_position': '2'}, {'lineup_player': 'Ben White', 'lineup_number': '5', 'lineup_position': '3'}, {'lineup_player': 'Liam Cooper', 'lineup_number': '6', 'lineup_position': '4'}, {'lineup_player': 'Ezgjan Alioski', 'lineup_number': '10', 'lineup_position': '5'}, {'lineup_player': 'Kalvin Phillips', 'lineup_number': '23', 'lineup_position': '6'}, {'lineup_player': 'Helder Costa', 'lineup_number': '17', 'lineup_position': '7'}, {'lineup_player': 'Jamie Shackleton', 'lineup_number': '46', 'lineup_position': '8'}, {'lineup_player': 'Mateusz Klich', 'lineup_number': '43', 'lineup_position': '9'}, {'lineup_player': 'Jack Harrison', 'lineup_number': '22', 'lineup_position': '10'}, {'lineup_player': 'Patrick Bamford', 'lineup_number': '9', 'lineup_position': '11'}], 'coach': [{'lineup_player': 'Marcelo Bielsa', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Liam Cooper | Gaetano Berardi', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jamie Shackleton | Tyler Roberts', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Tyler Roberts | Luke Ayling', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Luke Ayling', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Barry Douglas', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Tyler Roberts', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Edward Nketiah', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Gaetano Berardi', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Kamil Miazek', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jack Clarke', 'lineup_number': '', 'lineup_position': ''}]}, 'away': {'starting_lineups': [{'lineup_player': 'Hal Robson-Kanu', 'lineup_number': '4', 'lineup_position': '11'}, {'lineup_player': 'Grady Diangana', 'lineup_number': '29', 'lineup_position': '10'}, {'lineup_player': 'Matheus Pereira', 'lineup_number': '12', 'lineup_position': '9'}, {'lineup_player': 'Matthew Phillips', 'lineup_number': '10', 'lineup_position': '8'}, {'lineup_player': 'Jake Livermore', 'lineup_number': '8', 'lineup_position': '7'}, {'lineup_player': 'Romaine Sawyers', 'lineup_number': '19', 'lineup_position': '6'}, {'lineup_player': 'Nathan Ferguson', 'lineup_number': '36', 'lineup_position': '5'}, {'lineup_player': 'Kyle Bartley', 'lineup_number': '5', 'lineup_position': '4'}, {'lineup_player': 'Semi Ajayi', 'lineup_number': '6', 'lineup_position': '3'}, {'lineup_player': 'Darnell Furlong', 'lineup_number': '2', 'lineup_position': '2'}, {'lineup_player': 'Sam Johnstone', 'lineup_number': '1', 'lineup_position': '1'}], 'coach': [{'lineup_player': 'Slaven Bilic', 'lineup_number': '', 'lineup_position': ''}], 'substitutions': [], 'substitutes': [{'lineup_player': 'Hal Robson-Kanu | Kenneth Zohore', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Matthew Phillips | Filip Krovinovic', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jake Livermore | Kyle Edwards', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Filip Krovinovic', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Kenneth Zohore', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Conor Townsend', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Charlie Austin', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Kyle Edwards', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': 'Jonathan Bond', 'lineup_number': '', 'lineup_position': ''}, {'lineup_player': ""Dara O'Shea"", 'lineup_number': '', 'lineup_position': ''}]}}",,0,West Bromwich Albion,,0,4-2-3-1,2019-10-01,,1,Leeds United,,1,4-1-4-1,448471,0,FT,18:45,"[{'home': '9', 'type': 'shots on target', 'away': '4'}, {'home': '10', 'type': 'shots off target', 'away': '6'}, {'home': '48', 'type': 'possession (%)', 'away': '52'}, {'home': '7', 'type': 'corners', 'away': '6'}, {'home': '2', 'type': 'offsides', 'away': '2'}, {'home': '6', 'type': 'fouls', 'away': '12'}, {'home': '1', 'type': 'yellow cards', 'away': '5'}]"
